省份,运营商,135 号段,136 号段,137 号段,138 号段,139 号段,147 号段,148 号段,150 号段,151 号段,152 号段,157 号段,158 号段,159 号段,165 号段,170 号段,172 号段,178 号段,182 号段,183 号段,184 号段,187 号段,188 号段,195 号段,197 号段,198 号段
贵州,移动,1350850,1360850,1370850,1380085,1390008,1470850,1482440,1500850,1510850,1520850,1570850,1580850,1590250,1650156,1700820,1720840,1780840,1820840,1830080,1840030,1870240,1880850,1950490,1970851,1980840
贵州,移动,1350851,1360851,1370851,1380940,1390850,1470851,1482441,1500851,1510851,1520851,1570851,1580851,1590251,1650157,1700821,1720841,1780841,1820841,1830081,1840031,1870241,1880851,1950491,1970852,1980841
贵州,移动,1350852,1360852,1370852,1380941,1390851,1470852,1482442,1500852,1510852,1520852,1570852,1580852,1590252,1650158,1700822,1720842,1780842,1820842,1830082,1840032,1870242,1880852,1950492,1970853,1980842
贵州,移动,1350853,1360853,1370853,1380942,1390852,1470853,1482443,1500853,1510853,1520853,1570853,1580853,1590253,1650159,1700840,1720843,1780843,1820843,1830083,1840033,1870243,1880853,1950493,1970854,1980843
贵州,移动,1350854,1360854,1370854,1380943,1390853,1470854,1482444,1500854,1510854,1520854,1570854,1580854,1590254,1650385,1700841,1720844,1780844,1820844,1830084,1840034,1870244,1880854,1950494,1970855,1980844
贵州,移动,1350855,1360855,1370855,1380944,1390854,1470855,1485113,1500855,1510855,1520855,1570855,1580855,1590255,1650643,1700850,1720845,1780845,1820845,1830085,1840039,1870245,1880855,1950495,1970856,1980845
贵州,移动,1350856,1360856,1370856,1380945,1390855,1470856,,1500856,1510856,1520856,1570856,1580856,1590256,1650651,1700851,1720846,1780846,1820846,1830086,1840850,1870246,1880856,1950496,1970857,1980846
贵州,移动,1350857,1360857,1370857,1380946,1390856,1470857,,1500857,1510857,1520857,1570857,1580857,1590257,1650652,1700852,1720847,1780847,1820847,1830087,1840851,1870247,1880857,1950497,1970858,1980847
贵州,移动,1350858,1360858,1370858,1380947,1390857,1470858,,1500858,1510858,1520858,1570858,1580858,1590258,1650658,1700853,1720848,1780848,1820848,1830088,1840852,1870248,1880858,1950498,1970859,1980848
贵州,移动,1350859,1360859,1370859,1380948,1390858,1470859,,1500859,1510859,1520859,1570859,1580859,1590259,1650667,1700854,1720849,1780849,1820849,1830089,1840853,1870249,1880859,1950499,1971085,1980849
贵州,移动,1351180,1361850,1372150,1380949,1390859,1470860,,1508500,1511730,1520860,1570860,1587010,1590260,1650669,1700855,1720850,1780850,1820850,1830090,1840854,1870850,1884850,1950850,1971851,1980850
贵州,移动,1351181,1361851,1372151,1388500,1398400,1470861,,1508501,1511731,1520861,1570861,1587011,1590261,1650802,1700856,1720851,1780851,1820851,1830091,1840855,1870851,1884851,1950851,1971852,1980851
贵州,移动,1351182,1361852,1372152,1388501,1398401,1470862,,1508502,1511732,1520862,1570862,1587012,1590262,1650803,1700857,1720852,1780852,1820852,1830092,1840856,1870852,1884852,1950852,1971853,1980852
贵州,移动,1351183,1361853,1372153,1388502,1398402,1470863,,1508503,1511733,1520863,1570863,1587013,1590263,1650804,1700858,1720853,1780853,1820853,1830093,1840857,1870853,1884853,1950853,1971854,1980853
贵州,移动,1351184,1361854,1372154,1388503,1398403,1470864,,1508504,1511734,1520864,1570864,1587014,1590264,1650805,1700859,1720854,1780854,1820854,1830094,1840858,1870854,1884854,1950854,1971855,1980854
贵州,移动,1351185,1361855,1372155,1388504,1398404,1470865,,1508505,1511735,1520865,1570865,1587015,1590265,1650806,1701848,1720855,1780855,1820855,1830095,1840859,1870855,1884855,1950855,1971856,1980855
贵州,移动,1351186,1361856,1372156,1388505,1398405,1470866,,1508506,1511736,1520866,1570866,1587016,1590266,1650807,1701849,1720856,1780856,1820856,1830096,1846750,1870856,1884856,1950856,1971857,1980856
贵州,移动,1351187,1361857,1372157,1388506,1398406,1470867,,1508507,1511737,1520867,1570867,1587017,1590267,1650809,1701850,1720857,1780857,1820857,1830097,1846751,1870857,1884857,1950857,1971858,1980857
贵州,移动,1351188,1361858,1372158,1388507,1398407,1470868,,1508508,1511738,1520868,1570868,1587018,1590268,1650810,1701851,1720858,1780858,1820858,1830098,1846752,1870858,1884858,1950858,1971859,1980858
贵州,移动,1351189,1361859,1372159,1388508,1398408,1470869,,1508509,1511739,1520869,1570869,1587019,1590269,1650851,1701852,1720859,1780859,1820859,1830099,1846753,1870859,1884859,1950859,1972085,1980859
贵州,移动,1351190,1362850,1376500,1388509,1398409,1472740,,1508510,1511740,1528460,1571850,1587020,1590850,1650852,1701853,1720860,1780860,1820860,1830250,1846754,1870860,1884860,1951450,1972206,1980860
贵州,移动,1351191,1362851,1376501,1388510,1398410,1472741,,1508511,1511741,1528461,1571851,1587021,1590851,1650855,1701854,1720861,1780861,1820861,1830251,1846755,1870861,1884861,1951451,1972207,1980861
贵州,移动,1351192,1362852,1376502,1388511,1398411,1472742,,1508512,1511742,1528462,1571852,1587022,1590852,1650857,1701855,1720862,1780862,1820862,1830252,1846756,1870862,1884862,1951452,1972208,1980862
贵州,移动,1351193,1362853,1376503,1388512,1398412,1472743,,1508513,1511743,1528463,1571853,1587023,1590853,1651082,1701856,1720863,1780863,1820863,1830253,1846757,1870863,1884863,1951453,1972209,1980863
贵州,移动,1351194,1362854,1376504,1388513,1398413,1472744,,1508514,1511744,1528464,1571854,1587024,1590854,1651712,1701857,1720864,1780864,1820864,1830254,1846758,1870864,1884864,1951454,1972210,1980864
贵州,移动,1351195,1362855,1376505,1388514,1398414,1472745,,1508515,1511745,1528465,1571855,1587025,1590855,1651851,1701858,1720865,1780865,1820865,1830255,1846759,1870865,1884865,1951455,1972211,1980865
贵州,移动,1351196,1362856,1376506,1388515,1398415,1472746,,1508516,1511746,1528466,1571856,1587026,1590856,1651852,1701859,1720866,1780866,1820866,1830256,1846760,1870866,1884866,1951456,1972212,1980866
贵州,移动,1351197,1362857,1376507,1388516,1398416,1472747,,1508517,1511747,1528467,1571857,1587027,1590857,1651853,1701860,1720867,1780867,1820867,1830257,1846761,1870867,1884867,1951457,1972213,1980867
贵州,移动,1351198,1362858,1376508,1388517,1398417,1472748,,1508518,1511748,1528468,1571858,1587028,1590858,1651854,1701861,1720868,1780868,1820868,1830258,1846762,1870868,1884868,1951458,1972214,1980868
贵州,移动,1351199,1362859,1376509,1388518,1398418,1472749,,1508519,1511749,1528469,1571859,1587029,1590859,1651855,1701862,1720869,1780869,1820869,1830259,1846763,1870869,1884869,1951459,1972215,1980869
贵州,移动,1351850,1363800,1376510,1388519,1398419,1472750,,1508520,1511750,1528500,1571860,1587030,1593460,1651856,1701863,1720870,1782280,1820980,1830260,1846764,1872270,1888490,1952281,1972216,1981529
贵州,移动,1351851,1363801,1376511,1388520,1398420,1472751,,1508521,1511751,1528501,1571861,1587031,1593461,1651857,1701864,1720871,1782281,1820981,1830261,1846765,1872271,1888491,1952282,1972217,1981530
贵州,移动,1351852,1363802,1376512,1388521,1398421,1472752,,1508522,1511752,1528502,1571862,1587032,1593462,1651859,1701865,1720872,1782282,1820982,1830262,1846766,1872272,1888492,1952283,1972309,1981531
贵州,移动,1351853,1363803,1376513,1388522,1398422,1472753,,1508523,1511753,1528503,1571863,1587033,1593463,1652017,1701866,1720873,1782283,1820983,1830263,1846767,1872273,1888493,1952284,1972320,1981532
贵州,移动,1351854,1363804,1376514,1388523,1398423,1472754,,1508524,1511754,1528504,1571864,1587034,1593464,1652054,1701867,1720874,1782284,1820984,1830264,1846768,1872274,1888494,1952285,1972321,1981533
贵州,移动,1351855,1363805,1376515,1388524,1398424,1472755,,1508525,1511755,1528505,1571865,1587035,1593465,1652596,1701868,1720875,1782285,1820985,1830265,1846769,1872275,1888495,1952286,1972322,1981534
贵州,移动,1351856,1363806,1376516,1388525,1398425,1472756,,1508526,1511756,1528506,1571866,1587036,1593466,1652609,1701869,1720876,1782286,1820986,1830266,1846770,1872276,1888496,1952287,1972323,1981535
贵州,移动,1351857,1363807,1376517,1388526,1398426,1472757,,1508527,1511757,1528507,1571867,1587037,1593467,1652612,1701870,1720877,1782287,1820987,1830267,1846771,1872277,1888497,1952288,1972325,1981536
贵州,移动,1351858,1363808,1376518,1388527,1398427,1472758,,1508528,1511758,1528508,1571868,1587038,1593468,1652613,1701871,1720878,1782288,1820988,1830268,1846772,1872278,1888498,1952289,1972326,1981537
贵州,移动,1351859,1363809,1376519,1388528,1398428,1472759,,1508529,1511759,1528509,1571869,1587039,1593469,1652627,1701872,1720879,1782289,1820989,1830269,1846773,1872279,1888499,1952290,1972327,1981660
贵州,移动,1359500,1363810,1376520,1388529,1398429,1472760,,1508530,1511760,1528510,1572170,1588500,1593470,1652732,1701873,1720880,1784400,1821200,1830850,1846774,1872280,1888500,1952449,1972328,1981661
贵州,移动,1359501,1363811,1376521,1388530,1398430,1472761,,1508531,1511761,1528511,1572171,1588501,1593471,1652780,1701874,1720881,1784401,1821201,1830851,1846775,1872281,1888501,1952450,1972329,1981662
贵州,移动,1359502,1363812,1376522,1388531,1398431,1472762,,1508532,1511762,1528512,1572172,1588502,1593472,1652781,1701875,1720882,1784402,1821202,1830852,1846776,1872282,1888502,1952452,1972360,1981663
贵州,移动,1359503,1363813,1376523,1388532,1398432,1472763,,1508533,1511763,1528513,1572173,1588503,1593473,1652782,1701876,1720883,1784403,1821203,1830853,1846777,1872283,1888503,1952453,1972361,1981664
贵州,移动,1359504,1363814,1376524,1388533,1398433,1472764,,1508534,1511764,1528514,1572174,1588504,1593474,1652783,1701877,1720884,1784404,1821204,1830854,1846778,1872284,1888504,1952454,1972362,1981665
贵州,移动,1359505,1363815,1376525,1388534,1398434,1472765,,1508535,1511765,1528515,1572175,1588505,1593475,1652785,1701878,1720885,1784405,1821205,1830855,1846779,1872285,1888505,1952455,1972363,1981666
贵州,移动,1359506,1363816,1376526,1388535,1398435,1472766,,1508536,1511766,1528516,1572176,1588506,1593476,1652786,1701879,1720886,1784406,1821206,1830856,1846780,1872286,1888506,1952456,1972365,1981667
贵州,移动,1359507,1363817,1376527,1388536,1398436,1472767,,1508537,1511767,1528517,1572177,1588507,1593477,1652787,1701880,1720887,1784407,1821207,1830857,1846781,1872287,1888507,1952457,1972366,1981668
贵州,移动,1359508,1363818,1376528,1388537,1398437,1472768,,1508538,1511768,1528518,1572178,1588508,1593478,1652790,1701881,1720888,1784408,1821208,1830858,1846782,1872288,1888508,1952543,1972367,1981669
贵州,移动,1359509,1363819,1376529,1388538,1398438,1472769,,1508539,1511769,1528519,1572179,1588509,1593479,1652791,1701882,1720889,1784409,1821209,1830859,1846783,1872289,1888509,1952753,1972368,1981670
贵州,移动,1359510,1363850,1376530,1388539,1398439,1472850,,1508540,1511770,1528520,1572210,1588510,1598500,1652792,1702850,1721110,1784410,1821210,1830860,1846784,1872290,1888510,1952758,1972369,1981671
贵州,移动,1359511,1363851,1376531,1388540,1398440,1472851,,1508541,1511771,1528521,1572211,1588511,1598501,1652793,1702851,1721111,1784411,1821211,1830861,1846785,1872291,1888511,1952851,1972380,1981672
贵州,移动,1359512,1363852,1376532,1388541,1398441,1472852,,1508542,1511772,1528522,1572212,1588512,1598502,1652795,1702852,1721112,1784412,1821212,1830862,1846786,1872292,1888512,1952852,1972381,1981673
贵州,移动,1359513,1363853,1376533,1388542,1398442,1472853,,1508543,1511773,1528523,1572213,1588513,1598503,1652796,1702853,1721113,1784413,1821213,1830863,1846787,1872293,1888513,1952853,1972456,1981674
贵州,移动,1359514,1363854,1376534,1388543,1398443,1472854,,1508544,1511774,1528524,1572214,1588514,1598504,1652797,1702854,1721114,1784414,1821214,1830864,1846788,1872294,1888514,1952854,1972457,1981675
贵州,移动,1359515,1363855,1376535,1388544,1398444,1472855,,1508545,1511775,1528525,1572215,1588515,1598505,1652798,1702855,1724355,1784415,1821215,1830865,1846789,1872295,1888515,1952855,1972458,1981676
贵州,移动,1359516,1363856,1376536,1388545,1398445,1472856,,1508546,1511776,1528526,1572216,1588516,1598506,1652801,1702856,1724356,1784416,1821216,1830866,1846790,1872296,1888516,1952856,1972459,1981677
贵州,移动,1359517,1363857,1376537,1388546,1398446,1472857,,1508547,1511777,1528527,1572217,1588517,1598507,1652802,1702857,1724357,1784417,1821217,1830867,1846791,1872297,1888517,1952857,1972460,1981678
贵州,移动,1359518,1363858,1376538,1388547,1398447,1472858,,1508548,1511778,1528528,1572218,1588518,1598508,1652803,1702858,1724358,1784418,1821218,1830868,1846792,1872298,1888518,1952858,1972461,1981679
贵州,移动,1359519,1363859,1376539,1388548,1398448,1472859,,1508549,1511779,1528529,1572219,1588519,1598509,1652805,1702859,1726229,1784419,1821219,1830869,1846793,1872299,1888519,1952859,1972462,1984030
贵州,移动,1359520,1363900,1376540,1388549,1398449,1472860,,1508550,1511780,1528530,1576100,1588520,1598510,1652806,1703563,1726230,1784420,1821220,1831150,1846794,1874470,1888520,1953109,1972463,1984031
贵州,移动,1359521,1363901,1376541,1388550,1398450,1472861,,1508551,1511781,1528531,1576101,1588521,1598511,1652807,1703564,1726231,1784421,1821221,1831151,1846795,1874471,1888521,1953205,1972464,1984032
贵州,移动,1359522,1363902,1376542,1388551,1398451,1472862,,1508552,1511782,1528532,1576102,1588522,1598512,1652808,1703565,1726232,1784422,1821222,1831152,1846796,1874472,1888522,1953272,1972465,1984033
贵州,移动,1359523,1363903,1376543,1388552,1398452,1472863,,1508553,1511783,1528533,1576103,1588523,1598513,1653409,1703566,1726233,1784423,1821223,1831153,1846797,1874473,1888523,1953345,1972466,1984034
贵州,移动,1359524,1363904,1376544,1388553,1398453,1472864,,1508554,1511784,1528534,1576104,1588524,1598514,1653742,1703567,1726234,1784424,1821224,1831154,1846798,1874474,1888524,1953408,1972467,1984035
贵州,移动,1359525,1363905,1376545,1388554,1398454,1472865,,1508555,1511785,1528535,1576105,1588525,1598515,1653912,1705034,1726235,1784425,1821225,1831155,1846799,1874475,1888525,1953457,1972468,1984036
贵州,移动,1359526,1363906,1376546,1388555,1398455,1472866,,1508556,1511786,1528536,1576106,1588526,1598516,1654078,1705207,1726236,1784426,1821226,1831156,1848030,1874476,1888526,1953458,1972469,1984037
贵州,移动,1359527,1363907,1376547,1388556,1398456,1472867,,1508557,1511787,1528537,1576107,1588527,1598517,1654085,1705397,1726237,1784427,1821227,1831157,1848400,1874477,1888527,1953459,1972470,1984038
贵州,移动,1359528,1363908,1376548,1388557,1398457,1472868,,1508558,1511788,1528538,1576108,1588528,1598518,1654154,1705545,1727656,1784428,1821228,1831158,1848401,1874478,1888528,1953482,1972471,1984039
贵州,移动,1359529,1363909,1376549,1388558,1398458,1472869,,1508559,1511789,1528539,1576109,1588529,1598519,1654243,1705581,1727866,1784429,1821229,1831159,1848402,1874479,1888529,1953541,1972472,1984040
贵州,移动,1359530,1363910,1376550,1388559,1398459,1472870,,1508560,1512010,1528540,1576110,1588530,1598520,1654280,1705633,1727952,1784430,1821230,1831160,1848403,1874480,1888530,1953561,1972473,1984041
贵州,移动,1359531,1363911,1376551,1388560,1398460,1472871,,1508561,1512011,1528541,1576111,1588531,1598521,1654281,1705790,1727953,1784431,1821231,1831161,1848404,1874481,1888531,1953562,1972661,1984042
贵州,移动,1359532,1363912,1376552,1388561,1398461,1472872,,1508562,1512012,1528542,1576112,1588532,1598522,1654282,1706488,1727956,1784432,1821232,1831162,1848405,1874482,1888532,1953563,1972662,1984043
贵州,移动,1359533,1363913,1376553,1388562,1398462,1472873,,1508563,1512013,1528543,1576113,1588533,1598523,1654283,1706489,1727957,1784433,1821233,1831163,1848406,1874483,1888533,1953565,1972663,1984044
贵州,移动,1359534,1363914,1376554,1388563,1398463,1472874,,1508564,1512014,1528544,1576114,1588534,1598524,1654285,1706490,1727958,1784434,1821234,1831164,1848407,1874484,1888534,1953567,1972851,1984045
贵州,移动,1359535,1363915,1376555,1388564,1398464,1472875,,1508565,1512015,1528545,1576115,1588535,1598525,1654286,1706491,1728168,1784435,1821235,1831165,1848408,1874485,1888535,1953614,1972852,1984046
贵州,移动,1359536,1363916,1376556,1388565,1398465,1472876,,1508566,1512016,1528546,1576116,1588536,1598526,1654287,1706492,1728500,1784436,1821236,1831166,1848409,1874486,1888536,1953890,1972853,1984047
贵州,移动,1359537,1363917,1376557,1388566,1398466,1472877,,1508567,1512017,1528547,1576117,1588537,1598527,1654289,1706493,1728501,1784437,1821237,1831167,1848410,1874487,1888537,1953891,1972854,1984048
贵州,移动,1359538,1363918,1376558,1388567,1398467,1472878,,1508568,1512018,1528548,1576118,1588538,1598528,1654484,1706494,1728502,1784438,1821238,1831168,1848411,1874488,1888538,1953895,1972855,1984049
贵州,移动,1359539,1363919,1376559,1388568,1398468,1472879,,1508569,1512019,1528549,1576119,1588539,1598529,1655919,1706495,1728503,1784439,1821239,1831169,1848412,1874489,1888539,1953929,1972856,1988500
贵州,移动,1359540,1363920,1376560,1388569,1398469,1476575,,1508570,1512020,1528550,1576120,1588540,1598530,1656951,1706496,1728504,1784850,1821240,1831170,1848413,1874490,1888540,1953931,1972857,1988501
贵州,移动,1359541,1363921,1376561,1388570,1398470,1478500,,1508571,1512021,1528551,1576121,1588541,1598531,1657132,1706497,1728505,1784851,1821241,1831171,1848414,1874491,1888541,1953973,1972858,1988502
贵州,移动,1359542,1363922,1376562,1388571,1398471,1478501,,1508572,1512022,1528552,1576122,1588542,1598532,1658075,1706498,1728506,1784852,1821242,1831172,1848415,1874492,1888542,1953975,1972859,1988503
贵州,移动,1359543,1363923,1376563,1388572,1398472,1478502,,1508573,1512023,1528553,1576123,1588543,1598533,1658239,1706499,1728507,1784853,1821243,1831173,1848416,1874493,1888543,1956690,1973730,1988504
贵州,移动,1359544,1363924,1376564,1388573,1398473,1478503,,1508574,1512024,1528554,1576124,1588544,1598534,1658294,1706500,1728508,1784854,1821244,1831174,1848417,1874494,1888544,1956691,1973731,1988505
贵州,移动,1359545,1363925,1376565,1388574,1398474,1478504,,1508575,1512025,1528555,1576125,1588545,1598535,1658390,1706501,1728509,1784855,1821245,1831175,1848418,1874495,1888545,1956692,1973732,1988506
贵州,移动,1359546,1363926,1376566,1388575,1398475,1478505,,1508576,1512026,1528556,1576126,1588546,1598536,1658393,1706502,1728510,1784856,1821246,1831176,1848419,1874496,1888546,1956693,1973733,1988507
贵州,移动,1359547,1363927,1376567,1388576,1398476,1478506,,1508577,1512027,1528557,1576127,1588547,1598537,1658466,1706503,1728511,1784857,1821247,1831177,1848420,1874497,1888547,1956694,1973734,1988508
贵州,移动,1359548,1363928,1376568,1388577,1398477,1478507,,1508578,1512028,1528558,1576128,1588548,1598538,1658503,1707850,1728512,1784858,1821248,1831178,1848421,1874498,1888548,1956695,1973735,1988509
贵州,移动,1359549,1363929,1376569,1388578,1398478,1478508,,1508579,1512029,1528559,1576129,1588549,1598539,1658517,1707851,1728513,1784859,1821249,1831179,1848422,1874499,1888549,1956696,1973736,1988510
贵州,移动,1359550,1364850,1376570,1388579,1398479,1478509,,1508580,1512030,1528560,1576130,1588550,1598540,1658519,1707852,1728514,1788090,1821250,1831180,1848423,1874850,1888550,1956697,1973737,1988511
贵州,移动,1359551,1364851,1376571,1388580,1398480,1478510,,1508581,1512031,1528561,1576131,1588551,1598541,1658540,1707853,1728515,1788091,1821251,1831181,1848424,1874851,1888551,1956698,1973738,1988512
贵州,移动,1359552,1364852,1376572,1388581,1398481,1478511,,1508582,1512032,1528562,1576132,1588552,1598542,1658543,1707854,1728516,1788092,1821252,1831182,1848425,1874852,1888552,1956699,1973739,1988513
