省份,运营商,135 号段,136 号段,137 号段,138 号段,139 号段,147 号段,148 号段,150 号段,151 号段,152 号段,157 号段,158 号段,159 号段,165 号段,170 号段,172 号段,178 号段,182 号段,183 号段,184 号段,187 号段,188 号段,195 号段,197 号段,198 号段
贵州,移动,,,,,,,,,1518658,,,,,,,,,1828508,1838668,1848671,1878678,,,,
贵州,移动,,,,,,,,,1518659,,,,,,,,,1828509,1838669,1848672,1878679,,,,
贵州,移动,,,,,,,,,1518660,,,,,,,,,1828510,1838670,1848673,1878680,,,,
贵州,移动,,,,,,,,,1518661,,,,,,,,,1828511,1838671,1848674,1878681,,,,
贵州,移动,,,,,,,,,1518662,,,,,,,,,1828512,1838672,1848675,1878682,,,,
贵州,移动,,,,,,,,,1518663,,,,,,,,,1828513,1838673,1848676,1878683,,,,
贵州,移动,,,,,,,,,1518664,,,,,,,,,1828514,1838674,1848677,1878684,,,,
贵州,移动,,,,,,,,,1518665,,,,,,,,,1828515,1838675,1848678,1878685,,,,
贵州,移动,,,,,,,,,1518666,,,,,,,,,1828516,1838676,1848679,1878686,,,,
贵州,移动,,,,,,,,,1518667,,,,,,,,,1828517,1838677,1848680,1878687,,,,
贵州,移动,,,,,,,,,1518668,,,,,,,,,1828518,1838678,1848681,1878688,,,,
贵州,移动,,,,,,,,,1518669,,,,,,,,,1828519,1838679,1848682,1878689,,,,
贵州,移动,,,,,,,,,1518670,,,,,,,,,1828520,1838680,1848683,1878690,,,,
贵州,移动,,,,,,,,,1518671,,,,,,,,,1828521,1838681,1848684,1878691,,,,
贵州,移动,,,,,,,,,1518672,,,,,,,,,1828522,1838682,1848685,1878692,,,,
贵州,移动,,,,,,,,,1518673,,,,,,,,,1828523,1838683,1848686,1878693,,,,
贵州,移动,,,,,,,,,1518674,,,,,,,,,1828524,1838684,1848687,1878694,,,,
贵州,移动,,,,,,,,,1518675,,,,,,,,,1828525,1838685,1848688,1878695,,,,
贵州,移动,,,,,,,,,1518676,,,,,,,,,1828526,1838686,1848689,1878696,,,,
贵州,移动,,,,,,,,,1518677,,,,,,,,,1828527,1838687,1848690,1878697,,,,
贵州,移动,,,,,,,,,1518678,,,,,,,,,1828528,1838688,1848691,1878698,,,,
贵州,移动,,,,,,,,,1518679,,,,,,,,,1828529,1838689,1848692,1878699,,,,
贵州,移动,,,,,,,,,1518680,,,,,,,,,1828530,1838690,1848693,1878860,,,,
贵州,移动,,,,,,,,,1518681,,,,,,,,,1828531,1838691,1848694,1878861,,,,
贵州,移动,,,,,,,,,1518682,,,,,,,,,1828532,1838692,1848695,1878862,,,,
贵州,移动,,,,,,,,,1518683,,,,,,,,,1828533,1838693,1848696,1878863,,,,
贵州,移动,,,,,,,,,1518684,,,,,,,,,1828534,1838694,1848697,1878864,,,,
贵州,移动,,,,,,,,,1518685,,,,,,,,,1828535,1838695,1848698,1878865,,,,
贵州,移动,,,,,,,,,1518686,,,,,,,,,1828536,1838696,1848699,1878866,,,,
贵州,移动,,,,,,,,,1518687,,,,,,,,,1828537,1838697,1849120,1878867,,,,
贵州,移动,,,,,,,,,1518688,,,,,,,,,1828538,1838698,1849121,1878868,,,,
贵州,移动,,,,,,,,,1518689,,,,,,,,,1828539,1838699,1849122,1878869,,,,
贵州,移动,,,,,,,,,1518690,,,,,,,,,1828540,1839690,1849123,1878870,,,,
贵州,移动,,,,,,,,,1518691,,,,,,,,,1828541,1839691,1849124,1878871,,,,
贵州,移动,,,,,,,,,1518692,,,,,,,,,1828542,1839692,1849125,1878872,,,,
贵州,移动,,,,,,,,,1518693,,,,,,,,,1828543,1839693,1849126,1878873,,,,
贵州,移动,,,,,,,,,1518694,,,,,,,,,1828544,1839694,1849127,1878874,,,,
贵州,移动,,,,,,,,,1518695,,,,,,,,,1828545,1839695,1849980,1878875,,,,
贵州,移动,,,,,,,,,1518696,,,,,,,,,1828546,1839696,1849981,1878876,,,,
贵州,移动,,,,,,,,,1518697,,,,,,,,,1828547,1839697,1849982,1878877,,,,
贵州,移动,,,,,,,,,1518698,,,,,,,,,1828548,1839698,1849983,1878878,,,,
贵州,移动,,,,,,,,,1518699,,,,,,,,,1828549,1839699,1849984,1878879,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828550,,1849985,1879800,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828551,,1849986,1879801,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828552,,1849987,1879802,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828553,,1849988,1879803,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828554,,1849989,1879804,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828555,,,1879805,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828556,,,1879806,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828557,,,1879807,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828558,,,1879808,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828559,,,1879809,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828560,,,1879810,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828561,,,1879811,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828562,,,1879812,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828563,,,1879813,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828564,,,1879814,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828565,,,1879815,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828566,,,1879816,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828567,,,1879817,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828568,,,1879818,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828569,,,1879819,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828570,,,1879820,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828571,,,1879821,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828572,,,1879822,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828573,,,1879823,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828574,,,1879824,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828575,,,1879825,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828576,,,1879826,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828577,,,1879827,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828578,,,1879828,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828579,,,1879829,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828580,,,1879830,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828581,,,1879831,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828582,,,1879832,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828583,,,1879833,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828584,,,1879834,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828585,,,1879835,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828586,,,1879836,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828587,,,1879837,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828588,,,1879838,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828589,,,1879839,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828590,,,1879840,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828591,,,1879841,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828592,,,1879842,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828593,,,1879843,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828594,,,1879844,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828595,,,1879845,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828596,,,1879846,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828597,,,1879847,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828598,,,1879848,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828599,,,1879849,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828600,,,1879850,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828601,,,1879851,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828602,,,1879852,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828603,,,1879853,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828604,,,1879854,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828605,,,1879855,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828606,,,1879856,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828607,,,1879857,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828608,,,1879858,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828609,,,1879859,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828610,,,1879860,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828611,,,1879861,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828612,,,1879862,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828613,,,1879863,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828614,,,1879864,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828615,,,1879865,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828616,,,1879866,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828617,,,1879867,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828618,,,1879868,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828619,,,1879869,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828620,,,1879870,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828621,,,1879871,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828622,,,1879872,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828623,,,1879873,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828624,,,1879874,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828625,,,1879875,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828626,,,1879876,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828627,,,1879877,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828628,,,1879878,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828629,,,1879879,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828630,,,1879880,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828631,,,1879881,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828632,,,1879882,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828633,,,1879883,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828634,,,1879884,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828635,,,1879885,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828636,,,1879886,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828637,,,1879887,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828638,,,1879888,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828639,,,1879889,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828640,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828641,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828642,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828643,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828644,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828645,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828646,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828647,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828648,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828649,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828650,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828651,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828652,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828653,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828654,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828655,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828656,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828657,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828658,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828659,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828660,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828661,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828662,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828663,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828664,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828665,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828666,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828667,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828668,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828669,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828670,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828671,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828672,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828673,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828674,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828675,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828676,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828677,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828678,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828679,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828680,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828681,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828682,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828683,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828684,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828685,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828686,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828687,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828688,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828689,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828690,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828691,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828692,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828693,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828694,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828695,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828696,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828697,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828698,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1828699,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1829600,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1829601,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1829602,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1829603,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1829604,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1829605,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1829606,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1829607,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1829608,,,,,,,
贵州,移动,,,,,,,,,,,,,,,,,,1829609,,,,,,,
